,Interferometric Phase,PTI Signal
329,4.744938616990929,-2.1357483155608313e-06
330,4.763616639143981,-1.994477842367449e-06
331,4.781869480760523,-1.2372930706958887e-06
332,4.801103618494362,-9.815793618042508e-07
333,4.822095198088441,-2.4946536082448415e-06
334,4.845047171553062,-1.4705069102956543e-06
335,4.869296751814159,-3.6056482915068884e-06
336,4.894690582557198,9.603519202235358e-07
337,4.921284965869378,1.4741122541303946e-06
338,4.948421500671024,-1.8560394339485516e-06
339,4.975936303744991,-9.624585078942972e-07
340,5.003824781171041,4.006802820684629e-07
341,5.032166420913457,-1.4107639839182193e-06
342,5.0612147169676724,-2.568683576574171e-06
343,5.091066094780276,-9.466893431494625e-07
344,5.121813783723545,-4.449927953123795e-06
345,5.15350709390556,-4.784051237255568e-06
346,5.185628020848431,6.693193302089237e-07
347,5.216144056413777,6.492486515142269e-07
348,5.24604532258844,1.4738740294573777e-08
349,5.274102475174934,-2.547837178119639e-06
350,5.300486276742837,-5.1849794721210965e-06
351,5.325943390591532,-3.913135003111773e-06
352,5.351409308483581,1.2866177468218153e-07
353,5.377118550963246,-5.706608349306381e-07
354,5.4024241201904495,-1.8913650614177831e-06
355,5.427375150937589,2.373741814133568e-06
356,5.452666114401365,-1.228603495429087e-06
357,5.477470159798922,-3.4963300835618842e-06
358,5.501240631523775,1.4716879724025486e-06
359,5.524474769569859,-1.412832771506363e-06
360,5.547548534801293,-1.1713120841705724e-06
361,5.5719396532444705,1.959955297757068e-06
362,5.597584563883727,-5.431036064561953e-07
363,5.624714879080148,5.767447292674105e-07
364,5.65496729092375,-3.986994417289164e-06
365,5.686325563882578,2.445532398874713e-07
366,5.717732554269677,4.121989769610951e-06
367,5.751467401993332,-1.803599474662254e-06
368,5.787017795259841,-4.2966129038695915e-06
369,5.823783896665342,-3.825898579094254e-07
370,5.860314353635241,3.4195294193361316e-06
371,5.89592386354566,-3.343058183087837e-06
372,5.930785327207112,-6.185998727982522e-07
373,5.964512652492385,-3.093444625397287e-06
374,5.996491926044152,4.581090949527297e-06
375,6.026553546272205,4.864495036282057e-06
376,6.054838897156034,1.3262855949407353e-06
377,6.082439414630018,-5.603949398560588e-06
378,6.110430129613416,4.118694399481147e-06
379,6.139628166999203,1.1336696952927256e-06
380,6.170032923041365,-1.93787973483847e-06
381,6.201481172248261,-1.342054657238843e-06
382,6.2332943431318215,1.0541336169490267e-06
383,6.267067364400963,1.519941505825632e-06
384,0.01949172848444278,-1.6881360211273898e-06
385,0.055957131121072236,-1.3030785319570428e-06
386,0.09368021466739553,-5.070782631364823e-06
387,0.13498485587463016,2.087570869577851e-06
388,0.1796143326429874,-2.4931533375529417e-07
389,0.22347719735493457,5.5880968245018215e-06
390,0.2661255977627093,3.153051926979793e-06
391,0.3092462138622121,-2.5922822808996544e-07
392,0.3524758424094239,8.356163825695857e-07
393,0.3948114652016155,5.19638811814317e-07
394,0.4359537334275436,6.806740775361024e-07
395,0.47706446609693737,-1.6165362107831658e-06
396,0.5191388468525208,-1.651815156654024e-09
397,0.5612015973137123,-1.9375379130220087e-06
398,0.6030781855032997,-2.033032343002536e-06
399,0.6433423578666163,-1.5512549978616265e-06
400,0.6805167677423372,-2.025011622859413e-06
401,0.7134109718002476,-2.6672008990939686e-06
402,0.7441187632214592,-1.0710154792241164e-06
403,0.773637304154281,2.369013508157405e-06
404,0.8028797921771255,-2.71620228610017e-06
405,0.8325151578765063,-2.8180374756122967e-07
406,0.863373756188237,-4.261650428639545e-06
407,0.8963698604954502,-2.4128357599026345e-06
408,0.9317881754814846,-1.6897305506723931e-06
409,0.9690877626852865,-1.512109871901756e-06
410,1.0091829173467792,-6.155085202019267e-07
411,1.0507914443458182,-2.486169701969452e-06
412,1.0915165680746877,-8.733923880969466e-07
413,1.1307588070868562,-1.8853148706003294e-06
414,1.1685918406823,-2.349543545867181e-06
415,1.206481612011353,1.7917865581485263e-06
416,1.2469028992334106,-2.877336104353155e-06
417,1.2882422579416042,-1.9000525323986442e-06
418,1.328111778619843,2.598740454187688e-06
