,RMS CH1,Response Phase CH1,RMS CH2,Response Phase CH2,RMS CH3,Response Phase CH3,DC CH1,DC CH2,DC CH3
0,2.7108585923441143e-07,2.278519589235217,2.212588107662216e-07,2.4165240720145476,4.911850466302446e-07,-0.8010650878311463,3.796131956552964,0.2733028637977392,0.30863988317910196
0,1.416550377885623e-07,-2.0024347583326096,1.8740691134535293e-07,-2.1328058837597426,3.2837660283232797e-07,1.0648965004862223,3.8098416556264803,0.2582437679146629,0.34396156810297623
0,1.0616448637866072e-07,-0.9131564973444302,3.2937864243398904e-08,-1.03957291275249,1.3890160216422814e-07,2.1985342411288005,3.810973924406945,0.2560823263802208,0.34984524321778226
0,9.439122980918233e-08,0.13635609006759497,7.550261840831549e-08,-0.4003409882840531,1.6388989710630247e-07,3.0401627696542612,3.811825602910734,0.25409640697185437,0.35519355589397206
0,2.1169868511811701e-07,2.434109832880527,1.646974033039997e-07,2.2145568054648743,3.741658464129351e-07,-0.8034968740725973,3.8124714018618646,0.25261127843791426,0.3592739643915753
0,5.166046228780707e-08,-1.440167197758455,8.540914542186553e-08,-0.9867404170294715,1.3377730654723023e-07,1.9848747268759672,3.8129375437742645,0.2515033634025501,0.3623676266406446
0,1.576190676171896e-07,-1.2601186951564431,8.908745135073771e-08,-0.8940515774882529,2.429060346154352e-07,2.013133108772603,3.8133854143139883,0.2505296884470347,0.36510305780791896
0,1.529416446823953e-07,-0.9327854753334696,1.0594266133882158e-07,-2.0577634070378283,2.2042773036792723e-07,1.7602719883919973,3.8135050127317918,0.24975433605212172,0.36723649601818187
0,3.0754274844175577e-07,-1.1363804449821455,2.026387224387407e-07,-1.0171591740450423,5.093136385901938e-07,2.052551722337207,3.8137444345997227,0.24928105196022657,0.36857979229755233
0,1.47434606354941e-07,2.713808833796956,1.1380364574894756e-07,3.069816625766791,2.571794016476556e-07,-0.2729365625759669,3.8136951775290964,0.24911118619718622,0.3690426373895262
0,1.80915081292339e-07,-1.8076928425115186,1.1458858853132088e-07,-2.1236832385127316,2.92009616614865e-07,1.2116498273170213,3.813874171972957,0.24913544916325253,0.36901714631923477
0,1.8178484642513707e-08,0.6517661760931212,1.2467485805300236e-07,-2.119666465948341,1.0792815429856711e-07,1.0828964569270936,3.813910620955049,0.24923032598576625,0.36875422395958807
0,8.192939897613754e-08,-0.3992247670740395,6.362434649255698e-08,-0.4113473410760425,1.4555111400115273e-07,2.737068885044457,3.8138354039079707,0.24938569147032225,0.36835544088326555
0,2.407596065280587e-07,2.7191168114714994,1.46676430910286e-07,2.7831521565351025,3.87249180258551e-07,-0.3982356941894368,3.8138567632240052,0.24962370854267632,0.36771273970031537
0,9.293605907635252e-08,-0.5858208809360754,7.951055818706085e-08,-0.46725519298791374,1.721455157639433e-07,2.6104338828849807,3.81383905443198,0.24993404575431155,0.36684403102743157
0,3.5491912231400586e-07,1.9564542827227427,3.1258639298185254e-07,2.076206464678441,6.663141356892236e-07,-1.1290641055372843,3.813845999178869,0.2501992758495431,0.3661424547847116
0,1.6570175348347996e-07,-1.8985511946201885,8.22641659466391e-08,-1.1315008958434394,2.3206140330199277e-07,1.491616845530845,3.8138840921469574,0.2504071923437963,0.3655738833094576
0,1.4650589726555684e-07,1.6360145015785978,1.28716691094246e-07,1.6863909818398357,2.751356506301079e-07,-1.4820183145061638,3.81387249673248,0.25049898160705714,0.36533410851668296
0,8.032493881328059e-08,-2.604330945910656,9.492744666367483e-08,-2.2140634969718187,1.7194971480351033e-07,0.7488625777754594,3.813862682823746,0.25046906853252765,0.36543154827360136
