Demodulated Signal 1,Demodulated Signal 2,Demodulated Signal 3,Interferometric Phase,PTI Signal,Response Phase 1,Response Phase 2,Response Phase 3,Root Mean Square 1,Root Mean Square 2,Root Mean Square 3
-2.52305e-05,9.13812e-06,1.60925e-05,1.79261,1.77384e-05,-0.96481,2.13388,2.20119,2.52373e-05,9.15813e-06,1.60925e-05
-2.75945e-05,1.02271e-05,1.73674e-05,1.77799,1.93317e-05,-0.930854,2.2329,2.19768,2.75961e-05,1.02327e-05,1.73675e-05
-2.40764e-05,9.52489e-06,1.45515e-05,1.76938,1.68337e-05,-0.753397,2.38288,2.39166,2.45091e-05,9.68642e-06,1.48229e-05
-2.45784e-05,9.58725e-06,1.49911e-05,1.75619,1.71352e-05,-0.735335,2.38434,2.42017,2.51106e-05,9.75248e-06,1.53619e-05
-3.18153e-05,1.27121e-05,1.91032e-05,1.74451,2.21273e-05,-0.882463,2.24309,2.26978,3.1871e-05,1.27239e-05,1.91498e-05
-2.31071e-05,9.42941e-06,1.36777e-05,1.73993,1.60563e-05,-0.935751,2.22199,2.1947,2.31075e-05,9.43169e-06,1.36779e-05
-2.51357e-05,1.05336e-05,1.46021e-05,1.74199,1.7473e-05,-0.821987,2.31809,2.3207,2.53166e-05,1.06075e-05,1.47091e-05
-2.35345e-05,9.4247e-06,1.41099e-05,1.75323,1.63972e-05,-0.801113,2.29807,2.36854,2.37687e-05,9.4702e-06,1.43126e-05
-3.0166e-05,1.12097e-05,1.89564e-05,1.77354,2.11115e-05,-0.919457,2.22448,2.22075,3.01734e-05,1.1213e-05,1.89605e-05
-2.46622e-05,8.96969e-06,1.56925e-05,1.79336,1.7342e-05,-0.85778,2.28037,2.28578,2.47491e-05,8.99874e-06,1.57504e-05
-2.10407e-05,7.45804e-06,1.35827e-05,1.8038,1.48351e-05,-0.701782,2.44013,2.43963,2.16605e-05,7.67836e-06,1.39822e-05
-2.78829e-05,1.00865e-05,1.77964e-05,1.80331,1.96569e-05,-0.834234,2.285,2.31999,2.80444e-05,1.01231e-05,1.79252e-05
-2.92894e-05,1.04125e-05,1.88769e-05,1.7979,2.06195e-05,-0.724899,2.37102,2.44151,2.99908e-05,1.05666e-05,1.94411e-05
-2.57689e-05,9.23388e-06,1.65349e-05,1.79254,1.81165e-05,-1.02547,2.13992,2.10288,2.58598e-05,9.25057e-06,1.66132e-05
-2.07251e-05,8.0439e-06,1.26813e-05,1.78539,1.4545e-05,-0.718723,2.38122,2.44889,2.12507e-05,8.17782e-06,1.30845e-05
-2.41251e-05,8.89419e-06,1.5231e-05,1.77194,1.68776e-05,-0.834933,2.27319,2.3261,2.4263e-05,8.91807e-06,1.53529e-05
-2.22777e-05,9.06371e-06,1.3214e-05,1.7496,1.551e-05,-0.726239,2.42419,2.40928,2.28045e-05,9.29634e-06,1.35088e-05
-2.82779e-05,1.20095e-05,1.62684e-05,1.72113,1.95811e-05,-0.791619,2.30387,2.38361,2.85989e-05,1.20746e-05,1.65465e-05
-2.72783e-05,1.23201e-05,1.49581e-05,1.68953,1.87941e-05,-0.968497,2.18229,2.16553,2.72882e-05,1.23221e-05,1.4967e-05
-2.47441e-05,1.21641e-05,1.25799e-05,1.65599,1.69763e-05,-0.679489,2.42632,2.49606,2.5619e-05,1.24825e-05,1.31522e-05
-2.43795e-05,1.21307e-05,1.22489e-05,1.62312,1.66756e-05,-1.0675,2.07283,2.07535,2.45741e-05,1.22294e-05,1.23446e-05
-2.99609e-05,1.61609e-05,1.37999e-05,1.59908,2.04618e-05,-0.672344,2.44046,2.5024,3.10807e-05,1.66396e-05,1.44558e-05
-2.50768e-05,1.30333e-05,1.20435e-05,1.59313,1.71213e-05,-0.981726,2.14205,2.17918,2.5097e-05,1.30552e-05,1.20461e-05
-2.6535e-05,1.41183e-05,1.24166e-05,1.60564,1.81287e-05,-0.911004,2.23725,2.22302,2.65474e-05,1.41281e-05,1.24199e-05
-2.26668e-05,1.14746e-05,1.11922e-05,1.63224,1.55154e-05,-0.741866,2.36731,2.43253,2.31266e-05,1.16371e-05,1.15017e-05
-2.73266e-05,1.28255e-05,1.45011e-05,1.66861,1.87754e-05,-0.951913,2.17449,2.20312,2.7328e-05,1.28297e-05,1.45012e-05
-2.70403e-05,1.14895e-05,1.55508e-05,1.71115,1.86923e-05,-0.69683,2.42832,2.45683,2.7871e-05,1.17956e-05,1.60781e-05
-2.30278e-05,8.88467e-06,1.41431e-05,1.75294,1.60432e-05,-1.0896,2.0552,2.04999,2.32824e-05,8.97864e-06,1.43038e-05
-1.98632e-05,7.3943e-06,1.24689e-05,1.78733,1.39467e-05,-0.725993,2.41447,2.41627,2.0334e-05,7.56769e-06,1.27663e-05
-1.97658e-05,6.97778e-06,1.2788e-05,1.8109,1.39626e-05,-1.05622,2.0236,2.11949,1.98964e-05,7.08777e-06,1.28296e-05
-2.65737e-05,8.79655e-06,1.77772e-05,1.82355,1.88374e-05,-0.7371,2.39244,2.41043,2.71392e-05,8.96199e-06,1.81782e-05
-2.85248e-05,9.45372e-06,1.90711e-05,1.82765,2.02442e-05,-0.854239,2.28189,2.29006,2.8634e-05,9.4855e-06,1.91487e-05
-1.62225e-05,5.52889e-06,1.06936e-05,1.82621,1.15084e-05,-0.550097,2.55874,2.60809,1.75503e-05,5.90478e-06,1.16503e-05
-2.69825e-05,9.19185e-06,1.77907e-05,1.82111,1.91141e-05,-0.947426,2.17213,2.20556,2.6983e-05,9.19542e-06,1.7791e-05
-2.37808e-05,8.00686e-06,1.57739e-05,1.81464,1.68159e-05,-0.420142,2.73049,2.71683,2.74258e-05,9.28269e-06,1.81436e-05
-2.38645e-05,8.55108e-06,1.53135e-05,1.80915,1.685e-05,-0.981552,2.1668,2.15627,2.38836e-05,8.5558e-06,1.53282e-05
-2.46737e-05,8.67586e-06,1.59977e-05,1.80828,1.74172e-05,-0.663671,2.43097,2.50288,2.56582e-05,8.91255e-06,1.67606e-05
-2.37436e-05,7.89061e-06,1.5853e-05,1.81305,1.67823e-05,-1.16339,1.9761,1.97925,2.43398e-05,8.0926e-06,1.62473e-05
-2.2723e-05,7.72404e-06,1.4999e-05,1.82192,1.61003e-05,-0.832026,2.25732,2.33625,2.28601e-05,7.73675e-06,1.51393e-05
-2.35246e-05,7.43022e-06,1.60945e-05,1.83392,1.6726e-05,-0.985449,2.15538,2.1565,2.35472e-05,7.43762e-06,1.61097e-05
-2.38076e-05,7.7536e-06,1.6054e-05,1.84917,1.70056e-05,-0.669906,2.42687,2.49295,2.47141e-05,7.95751e-06,1.67684e-05
-2.55569e-05,7.02029e-06,1.85367e-05,1.87078,1.83829e-05,-0.855658,2.27777,2.28903,2.56516e-05,7.04157e-06,1.86104e-05
-2.19227e-05,6.16342e-06,1.57593e-05,1.89634,1.59103e-05,-0.839048,2.27935,2.31159,2.20385e-05,6.18288e-06,1.58579e-05
-2.22926e-05,5.17263e-06,1.71199e-05,1.91927,1.63191e-05,-0.8445,2.26772,2.30593,2.23981e-05,5.18451e-06,1.72165e-05
-1.84185e-05,4.41926e-06,1.39993e-05,1.93126,1.35474e-05,-1.07916,2.09515,2.05216,1.85942e-05,4.44367e-06,1.41537e-05
-2.39959e-05,5.74373e-06,1.82523e-05,1.93551,1.76803e-05,-0.75079,2.34857,2.40396,2.44394e-05,5.80771e-06,1.86386e-05
-2.15756e-05,4.89319e-06,1.66824e-05,1.93849,1.59164e-05,-0.823917,2.24148,2.3398,2.17258e-05,4.89741e-06,1.68467e-05
-2.46511e-05,5.36058e-06,1.92905e-05,1.94249,1.82154e-05,-1.0788,2.06325,2.06267,2.4885e-05,5.4111e-06,1.94739e-05
-1.95736e-05,4.6056e-06,1.49681e-05,1.94913,1.4504e-05,-0.744072,2.39983,2.39681,1.99618e-05,4.69911e-06,1.52628e-05
-2.58253e-05,5.29842e-06,2.05269e-05,1.96081,1.92331e-05,-0.850712,2.2206,2.3089,2.59323e-05,5.29955e-06,2.06492e-05
-2.40171e-05,4.1333e-06,1.98837e-05,1.97881,1.80317e-05,-0.94394,2.20388,2.19636,2.40171e-05,4.13333e-06,1.98839e-05
-2.41861e-05,4.10154e-06,2.00846e-05,2.0044,1.83811e-05,-0.969266,2.19916,2.16685,2.41954e-05,4.10154e-06,2.00956e-05
-2.53417e-05,3.33567e-06,2.2006e-05,2.03989,1.96137e-05,-0.751789,2.31227,2.40138,2.58051e-05,3.3568e-06,2.24599e-05
-2.017e-05,1.52879e-06,1.86412e-05,2.08184,1.59846e-05,-0.885783,2.11721,2.26716,2.02014e-05,1.53404e-06,1.86833e-05
-2.41867e-05,1.0799e-06,2.31068e-05,2.13125,1.84381e-05,-0.806591,2.14032,2.34396,2.44088e-05,1.08182e-06,2.33484e-05
-2.35941e-05,6.81372e-07,2.29127e-05,2.13198,1.82756e-05,-1.02816,1.91306,2.11958,2.36828e-05,7.10419e-07,2.2987e-05
-2.30891e-05,7.72173e-07,2.2317e-05,2.13197,1.78005e-05,-0.768477,2.20977,2.37865,2.34395e-05,7.7221e-07,2.2678e-05
-2.35659e-05,1.19266e-06,2.23733e-05,2.12543,1.79124e-05,-0.819484,2.23736,2.32659,2.37427e-05,1.1935e-06,2.25537e-05
-2.22121e-05,1.91465e-06,2.02974e-05,2.07219,1.75038e-05,-0.935536,2.2376,2.20308,2.22125e-05,1.916e-06,2.02975e-05
-2.18781e-05,2.84538e-06,1.90328e-05,2.03871,1.69223e-05,-0.73397,2.49628,2.39404,2.23583e-05,2.975e-06,1.93968e-05
-2.09273e-05,3.57902e-06,1.73483e-05,2.00856,1.59372e-05,-0.66229,2.40461,2.49435,2.1771e-05,3.65527e-06,1.81279e-05
-2.75429e-05,4.93651e-06,2.26064e-05,1.97924,2.0683e-05,-0.82729,2.32787,2.31133,2.77238e-05,4.97715e-06,2.27472e-05
-1.97735e-05,4.6081e-06,1.51655e-05,1.94827,1.46468e-05,-0.802348,2.35289,2.33509,1.99668e-05,4.66248e-06,1.53049e-05
-2.86318e-05,7.16245e-06,2.14694e-05,1.91663,2.09382e-05,-0.840788,2.245,2.3193,2.87779e-05,7.16971e-06,2.16231e-05
-2.28963e-05,6.06243e-06,1.68339e-05,1.88556,1.65529e-05,-0.93425,2.19396,2.21216,2.28969e-05,6.06254e-06,1.68351e-05
-2.24468e-05,7.21281e-06,1.5234e-05,1.85581,1.60671e-05,-0.721043,2.42708,2.41745,2.3004e-05,7.40286e-06,1.56014e-05
-2.47634e-05,8.1066e-06,1.66567e-05,1.82911,1.7582e-05,-0.873847,2.21736,2.29216,2.48203e-05,8.10782e-06,1.67277e-05
-2.39145e-05,8.1106e-06,1.58038e-05,1.80648,1.68732e-05,-0.828147,2.29397,2.32341,2.40692e-05,8.14654e-06,1.5925e-05
-2.56496e-05,9.58607e-06,1.60635e-05,1.78965,1.80197e-05,-0.82802,2.32368,2.30753,2.58159e-05,9.65985e-06,1.61568e-05
-2.40033e-05,9.08617e-06,1.49172e-05,1.77968,1.68226e-05,-0.590604,2.51412,2.57297,2.55618e-05,9.55365e-06,1.60185e-05
-1.94221e-05,7.12853e-06,1.22936e-05,1.77509,1.35973e-05,-0.884984,2.25843,2.25555,1.94533e-05,7.14071e-06,1.23126e-05
-2.71263e-05,1.04977e-05,1.66286e-05,1.77534,1.8992e-05,-0.88154,2.23766,2.27416,2.71753e-05,1.05052e-05,1.66744e-05
-2.37806e-05,8.483e-06,1.52976e-05,1.78336,1.66811e-05,-0.853397,2.28622,2.28929,2.38734e-05,8.51462e-06,1.53588e-05
-2.36388e-05,8.86163e-06,1.47772e-05,1.79484,1.66286e-05,-0.75197,2.39937,2.38376,2.40703e-05,9.04072e-06,1.50302e-05
-2.6474e-05,9.65434e-06,1.68197e-05,1.80107,1.86527e-05,-0.669725,2.43949,2.4902,2.74834e-05,9.93797e-06,1.75537e-05
-2.46906e-05,8.82431e-06,1.58664e-05,1.79758,1.73806e-05,-0.759223,2.36314,2.39301,2.5107e-05,8.94305e-06,1.61666e-05
-2.89026e-05,1.04151e-05,1.84875e-05,1.78567,2.02852e-05,-0.95681,2.16404,2.19647,2.89059e-05,1.04218e-05,1.84876e-05
-2.34065e-05,8.74204e-06,1.46644e-05,1.77016,1.63682e-05,-0.793307,2.36615,2.33759,2.36663e-05,8.86412e-06,1.48044e-05
-2.04745e-05,8.18826e-06,1.22862e-05,1.7515,1.42601e-05,-0.904659,2.23858,2.23583,2.04884e-05,8.19436e-06,1.22941e-05
-2.55246e-05,1.11697e-05,1.43549e-05,1.72546,1.76881e-05,-0.696185,2.43683,2.45205,2.6313e-05,1.14905e-05,1.48233e-05
-2.54137e-05,1.16085e-05,1.38052e-05,1.68983,1.75103e-05,-0.890001,2.22478,2.27408,2.54476e-05,1.1612e-05,1.38432e-05
-2.91452e-05,1.41429e-05,1.50024e-05,1.64533,1.99738e-05,-0.914286,2.21831,2.23578,2.91561e-05,1.41452e-05,1.5012e-05
-1.56528e-05,8.35115e-06,7.3016e-06,1.596,1.06885e-05,-0.98933,2.1663,2.13623,1.56706e-05,8.35589e-06,7.31648e-06
-2.5502e-05,1.47476e-05,1.07544e-05,1.54666,1.73936e-05,-0.569281,2.55661,2.59353,2.73777e-05,1.57378e-05,1.16445e-05
-2.72484e-05,1.63178e-05,1.09306e-05,1.50295,1.86032e-05,-1.03065,2.08411,2.15123,2.73568e-05,1.6428e-05,1.09436e-05
-2.4028e-05,1.52953e-05,8.73265e-06,1.46831,1.64398e-05,-0.861586,2.29445,2.25464,2.41051e-05,1.53638e-05,8.7457e-06
-2.58796e-05,1.75051e-05,8.37456e-06,1.44185,1.77502e-05,-0.680273,2.44444,2.4961,2.67891e-05,1.80414e-05,8.75559e-06
-2.68366e-05,1.79421e-05,8.89444e-06,1.42284,1.84471e-05,-0.880599,2.2398,2.30356,2.68866e-05,1.79564e-05,8.94235e-06
-2.35872e-05,1.60471e-05,7.54014e-06,1.41038,1.62402e-05,-0.733479,2.41869,2.38545,2.41074e-05,1.64387e-05,7.67169e-06
-2.01843e-05,1.43273e-05,5.85699e-06,1.4041,1.39095e-05,-0.68425,2.44289,2.49223,2.08716e-05,1.47606e-05,6.11631e-06
-3.19179e-05,2.1897e-05,1.00209e-05,1.40435,2.19947e-05,-0.92205,2.20438,2.25265,3.1924e-05,2.18973e-05,1.00348e-05
-2.47347e-05,1.68948e-05,7.83991e-06,1.4132,1.70236e-05,-0.903612,2.2454,2.22197,2.47526e-05,1.69122e-05,7.84181e-06
-2.55474e-05,1.75333e-05,8.01408e-06,1.43182,1.75419e-05,-0.67919,2.43946,2.51159,2.64529e-05,1.80483e-05,8.4195e-06
-3.13717e-05,1.99903e-05,1.13814e-05,1.45894,2.14813e-05,-1.06299,2.06392,2.10452,3.16043e-05,2.01768e-05,1.14335e-05
-1.81178e-05,1.11466e-05,6.97129e-06,1.49293,1.23757e-05,-0.895631,2.26623,2.21348,1.8137e-05,1.11711e-05,6.97192e-06
-2.1433e-05,1.28651e-05,8.56797e-06,1.53049,1.46205e-05,-0.905003,2.22385,2.25571,2.14474e-05,1.28687e-05,8.58128e-06
-2.45253e-05,1.37205e-05,1.08048e-05,1.56479,1.67299e-05,-0.743246,2.38228,2.41861,2.50158e-05,1.39516e-05,1.10682e-05
-2.26188e-05,1.19973e-05,1.06215e-05,1.59127,1.54419e-05,-1.04533,2.09471,2.09801,2.27411e-05,1.20641e-05,1.0677e-05
-2.49257e-05,1.27285e-05,1.21972e-05,1.6103,1.7034e-05,-0.93936,2.17946,2.22599,2.49258e-05,1.27312e-05,1.22014e-05
-2.64715e-05,1.34499e-05,1.30216e-05,1.62496,1.8109e-05,-0.775556,2.35705,2.3753,2.68407e-05,1.36175e-05,1.32243e-05
-2.57708e-05,1.303e-05,1.27408e-05,1.63863,1.765e-05,-0.601588,2.51229,2.5678,2.73357e-05,1.36922e-05,1.3654e-05
-3.09953e-05,1.48469e-05,1.61486e-05,1.65297,2.12583e-05,-0.888115,2.23394,2.27141,3.10397e-05,1.48554e-05,1.61898e-05
-2.36102e-05,1.07113e-05,1.28989e-05,1.66813,1.6221e-05,-1.0081,2.13542,2.13189,2.36625e-05,1.07337e-05,1.29289e-05
-2.6039e-05,1.23044e-05,1.37346e-05,1.68366,1.79256e-05,-0.685631,2.43429,2.47517,2.69159e-05,1.265e-05,1.42715e-05
-2.82762e-05,1.22405e-05,1.60357e-05,1.69998,1.95119e-05,-0.941483,2.16496,2.22694,2.82762e-05,1.2248e-05,1.60416e-05
-2.21803e-05,9.54955e-06,1.26307e-05,1.7196,1.53546e-05,-0.718367,2.43924,2.41104,2.27446e-05,9.82951e-06,1.29173e-05
-2.78127e-05,1.13482e-05,1.64645e-05,1.74291,1.93374e-05,-0.791484,2.31513,2.37401,2.8129e-05,1.14238e-05,1.6717e-05
-1.86455e-05,7.05242e-06,1.1593e-05,1.76548,1.30252e-05,-0.816763,2.35105,2.30879,1.87917e-05,7.13365e-06,1.1662e-05
-3.16853e-05,1.21705e-05,1.95148e-05,1.78153,2.22162e-05,-0.762543,2.33955,2.40341,3.22001e-05,1.229e-05,1.99256e-05
-2.51414e-05,8.79868e-06,1.63427e-05,1.79004,1.76644e-05,-0.997817,2.1296,2.15142,2.51812e-05,8.82053e-06,1.6362e-05
-1.86959e-05,6.93879e-06,1.17571e-05,1.79422,1.31495e-05,-0.62637,2.52752,2.50792,1.96649e-05,7.32834e-06,1.23374e-05
-2.59505e-05,9.31603e-06,1.66344e-05,1.79807,1.82697e-05,-0.759383,2.33518,2.40821,2.63873e-05,9.40181e-06,1.70016e-05
-2.01532e-05,6.80666e-06,1.33465e-05,1.80361,1.42087e-05,-0.952141,2.20009,2.18402,2.01543e-05,6.80666e-06,1.33482e-05
-2.9879e-05,1.07364e-05,1.91426e-05,1.80967,2.10995e-05,-0.800108,2.31092,2.35852,3.01806e-05,1.08028e-05,1.93857e-05
-2.47525e-05,8.15038e-06,1.66021e-05,1.8134,1.7497e-05,-0.933992,2.19299,2.21478,2.47532e-05,8.15058e-06,1.6604e-05
-1.76504e-05,6.04462e-06,1.16057e-05,1.81472,1.24812e-05,-0.871385,2.29033,2.2597,1.7694e-05,6.06937e-06,1.16264e-05
-2.90776e-05,1.02497e-05,1.88279e-05,1.81414,2.05585e-05,-0.74846,2.35484,2.41375,2.96285e-05,1.03738e-05,1.92663e-05
-2.82256e-05,9.57984e-06,1.86457e-05,1.81192,1.9944e-05,-0.898228,2.19442,2.26845,2.82521e-05,9.57999e-06,1.86895e-05
-2.33942e-05,7.87734e-06,1.55169e-05,1.81276,1.6534e-05,-0.970723,2.14353,2.18476,2.34041e-05,7.88992e-06,1.55187e-05
-2.462e-05,8.22528e-06,1.63947e-05,1.82354,1.74524e-05,-0.850825,2.26754,2.30239,2.47217e-05,8.24408e-06,1.6481e-05
-2.75543e-05,9.031e-06,1.85233e-05,1.83755,1.96122e-05,-0.905807,2.21853,2.24419,2.75719e-05,9.03255e-06,1.85414e-05
-2.30177e-05,7.47757e-06,1.55401e-05,1.83852,1.6388e-05,-0.727062,2.38686,2.42773,2.35577e-05,7.61004e-06,1.5952e-05
-2.22004e-05,7.47602e-06,1.47244e-05,1.82149,1.57282e-05,-1.05639,2.07691,2.08942,2.23475e-05,7.53301e-06,1.48148e-05
-2.27275e-05,8.11737e-06,1.46102e-05,1.79339,1.59817e-05,-0.896136,2.25229,2.24166,2.2751e-05,8.12848e-06,1.46228e-05
-2.34738e-05,9.49178e-06,1.3982e-05,1.7594,1.63763e-05,-0.763603,2.35733,2.39193,2.38506e-05,9.61049e-06,1.42436e-05
-2.58954e-05,1.07232e-05,1.51721e-05,1.72385,1.79399e-05,-0.988384,2.12144,2.17573,2.59237e-05,1.07563e-05,1.51766e-05
-1.98953e-05,8.87289e-06,1.10224e-05,1.69001,1.37084e-05,-0.832027,2.3424,2.28296,2.00153e-05,8.96361e-06,1.10604e-05
-2.82222e-05,1.38703e-05,1.43519e-05,1.66025,1.93717e-05,-0.70451,2.40726,2.46551,2.90343e-05,1.41736e-05,1.4873e-05
-2.5345e-05,1.23481e-05,1.29971e-05,1.63773,1.7357e-05,-0.955914,2.16992,2.20065,2.53476e-05,1.23537e-05,1.29971e-05
-1.52094e-05,7.9116e-06,7.29783e-06,1.62572,1.04053e-05,-0.760185,2.38435,2.37822,1.54632e-05,8.04796e-06,7.41528e-06
-3.12876e-05,1.58436e-05,1.5444e-05,1.62683,2.14069e-05,-0.829333,2.28745,2.33758,3.14858e-05,1.59044e-05,1.55914e-05
-2.02917e-05,9.69782e-06,1.05938e-05,1.64089,1.39004e-05,-1.11756,2.03446,2.01452,2.06099e-05,9.83223e-06,1.07787e-05
-2.56691e-05,1.22623e-05,1.34068e-05,1.66922,1.76379e-05,-0.626067,2.49472,2.53431,2.70021e-05,1.28148e-05,1.41925e-05
-2.58449e-05,1.08505e-05,1.49944e-05,1.71227,1.78693e-05,-1.07618,2.0212,2.09775,2.60808e-05,1.10263e-05,1.50732e-05
-1.9629e-05,7.58888e-06,1.20401e-05,1.76526,1.37115e-05,-0.820001,2.35248,2.302,1.9775e-05,7.67796e-06,1.2103e-05
-2.84054e-05,1.01111e-05,1.82942e-05,1.81457,2.00856e-05,-0.689679,2.39999,2.48005,2.93311e-05,1.03168e-05,1.90358e-05
-2.80694e-05,8.4864e-06,1.9583e-05,1.8488,2.00474e-05,-0.935607,2.17788,2.21816,2.80699e-05,8.48847e-06,1.95862e-05
-2.35884e-05,6.82358e-06,1.67648e-05,1.87127,1.69698e-05,-0.965661,2.19584,2.16784,2.35952e-05,6.82363e-06,1.67734e-05
-1.99373e-05,5.60705e-06,1.43302e-05,1.88633,1.44176e-05,-0.563721,2.55461,2.58686,2.14506e-05,5.97905e-06,1.54737e-05
-2.80012e-05,7.49252e-06,2.05087e-05,1.89471,2.03097e-05,-0.783969,2.30907,2.37519,2.83527e-05,7.53731e-06,2.08275e-05
-2.54589e-05,6.51658e-06,1.89423e-05,1.89813,1.84887e-05,-0.999607,2.13105,2.14575,2.55018e-05,6.5321e-06,1.89702e-05
-2.27467e-05,6.09684e-06,1.66499e-05,1.89741,1.65148e-05,-0.620528,2.48342,2.53462,2.39717e-05,6.35019e-06,1.76277e-05
-2.63579e-05,7.10995e-06,1.92479e-05,1.8911,1.90929e-05,-0.830705,2.31259,2.31026,2.65207e-05,7.15525e-06,1.93655e-05
-2.45469e-05,6.93772e-06,1.76091e-05,1.87808,1.77002e-05,-0.993389,2.13392,2.15384,2.45799e-05,6.9529e-06,1.76279e-05
-2.69193e-05,8.09362e-06,1.88258e-05,1.85973,1.92927e-05,-0.765339,2.39131,2.36975,2.7343e-05,8.24403e-06,1.91003e-05
-2.44085e-05,8.33806e-06,1.60705e-05,1.8216,1.7293e-05,-0.870261,2.24699,2.28393,2.44707e-05,8.34728e-06,1.61272e-05
-3.06202e-05,1.1637e-05,1.89833e-05,1.77015,2.14127e-05,-0.80627,2.30181,2.35572,3.09027e-05,1.16975e-05,1.92158e-05
-2.53239e-05,1.04358e-05,1.48882e-05,1.72384,1.7544e-05,-1.03624,2.107,2.1042,2.54378e-05,1.04811e-05,1.49567e-05
-2.50202e-05,1.15543e-05,1.3466e-05,1.69304,1.72472e-05,-0.673402,2.45852,2.47645,2.59478e-05,1.19514e-05,1.39974e-05
-2.89261e-05,1.33864e-05,1.55398e-05,1.66698,1.98705e-05,-1.00353,2.0984,2.17238,2.89817e-05,1.34558e-05,1.55457e-05
-2.55515e-05,1.27798e-05,1.27716e-05,1.62792,1.74837e-05,-0.957753,2.19211,2.17557,2.55548e-05,1.27802e-05,1.27755e-05
-2.13623e-05,1.18385e-05,9.52372e-06,1.5773,1.45765e-05,-0.698721,2.4369,2.45028,2.20082e-05,1.21787e-05,9.82999e-06
-3.47959e-05,2.0409e-05,1.4387e-05,1.53244,2.37352e-05,-0.814753,2.30802,2.35339,3.50777e-05,2.05286e-05,1.45579e-05
-2.14409e-05,1.29189e-05,8.52193e-06,1.49698,1.46424e-05,-1.06652,2.04502,2.12105,2.16094e-05,1.30756e-05,8.54856e-06
-2.22366e-05,1.4451e-05,7.78562e-06,1.45962,1.52252e-05,-0.847135,2.30513,2.27458,2.23361e-05,1.45313e-05,7.80733e-06
-2.67786e-05,1.84058e-05,8.37283e-06,1.41562,1.84244e-05,-0.7496,2.38498,2.40735,2.72798e-05,1.87252e-05,8.5561e-06
-2.83802e-05,2.03197e-05,8.06048e-06,1.37025,1.96649e-05,-0.816708,2.31025,2.36152,2.8603e-05,2.04438e-05,8.16677e-06
-2.52663e-05,1.88975e-05,6.36881e-06,1.32907,1.76524e-05,-0.919864,2.21181,2.25113,2.52723e-05,1.88988e-05,6.37714e-06
-1.93653e-05,1.53204e-05,4.04495e-06,1.29481,1.36415e-05,-1.06111,2.1023,1.99905,1.95045e-05,1.53938e-05,4.12801e-06
-2.5093e-05,2.08609e-05,4.23207e-06,1.26902,1.78006e-05,-0.588798,2.53334,2.64453,2.67399e-05,2.20762e-05,4.68764e-06
-3.07115e-05,2.52061e-05,5.50536e-06,1.25505,2.18759e-05,-0.925985,2.2036,2.27047,3.07152e-05,2.52063e-05,5.51906e-06
-2.0786e-05,1.69737e-05,3.81235e-06,1.254,1.48106e-05,-0.847689,2.29416,2.29278,2.08779e-05,1.70492e-05,3.82882e-06
-2.7586e-05,2.24577e-05,5.12834e-06,1.26363,1.95996e-05,-0.943376,2.19932,2.1934,2.7586e-05,2.24577e-05,5.12845e-06
-2.02295e-05,1.62103e-05,4.01933e-06,1.2791,1.43101e-05,-0.842007,2.31428,2.23996,2.03303e-05,1.63167e-05,4.02254e-06
-2.53804e-05,2.00472e-05,5.33321e-06,1.29767,1.78655e-05,-0.871498,2.26693,2.28198,2.54429e-05,2.00922e-05,5.35118e-06
-2.37537e-05,1.81515e-05,5.60217e-06,1.32074,1.6627e-05,-0.784137,2.35566,2.36328,2.40512e-05,1.83737e-05,5.67769e-06
-2.10993e-05,1.57546e-05,5.34469e-06,1.34981,1.46767e-05,-0.875555,2.28478,2.21057,2.11454e-05,1.58114e-05,5.34499e-06
-2.78258e-05,2.0049e-05,7.77687e-06,1.38339,1.92372e-05,-0.644748,2.47393,2.55441,2.90985e-05,2.08255e-05,8.29222e-06
-2.78344e-05,1.89291e-05,8.90531e-06,1.41931,1.91416e-05,-0.980903,2.13985,2.20508,2.7856e-05,1.89634e-05,8.90543e-06
-2.20134e-05,1.39723e-05,8.04113e-06,1.45645,1.50767e-05,-1.08927,2.05489,2.04787,2.22557e-05,1.41207e-05,8.13508e-06
-2.97583e-05,1.87278e-05,1.10305e-05,1.4948,2.03249e-05,-0.638023,2.49005,2.52626,3.11842e-05,1.95442e-05,1.16448e-05
-2.59939e-05,1.49458e-05,1.10481e-05,1.53475,1.77305e-05,-0.997787,2.10843,2.19188,2.6035e-05,1.50087e-05,1.10484e-05
-2.11376e-05,1.15496e-05,9.588e-06,1.5755,1.44225e-05,-0.986725,2.1544,2.15543,2.11592e-05,1.15616e-05,9.59753e-06
-2.22433e-05,1.19378e-05,1.03056e-05,1.61478,1.52053e-05,-0.62271,2.48838,2.55346,2.34242e-05,1.2452e-05,1.09846e-05
-2.89866e-05,1.38892e-05,1.50973e-05,1.64344,1.98614e-05,-1.09404,2.01691,2.07599,2.93267e-05,1.41253e-05,1.52142e-05
-2.55083e-05,1.22744e-05,1.32339e-05,1.65952,1.75075e-05,-0.839155,2.301,2.30378,2.56427e-05,1.23372e-05,1.33055e-05
-2.68164e-05,1.27976e-05,1.40188e-05,1.66917,1.84261e-05,-0.884654,2.22705,2.28414,2.68599e-05,1.28023e-05,1.40686e-05
-2.5375e-05,1.15349e-05,1.38401e-05,1.67276,1.74435e-05,-0.93746,2.19168,2.21451,2.53752e-05,1.15353e-05,1.38416e-05
