i;DC1;DC2;DC3;X1;Y1;X2;Y2;X3;Y3
734;0.4154419;1.14068;0.1675792;6.39539E-07;-1.31285E-06;-1.69941E-06;1.27178E-06;-9.9714E-07;1.32061E-06
735;0.418977;1.139787;0.1650511;7.63261E-07;-1.41356E-06;-1.64371E-06;8.74489E-07;-1.03745E-06;1.2143E-06
736;0.4226008;1.138837;0.1624751;8.25717E-07;-1.46491E-06;-1.50015E-06;6.27824E-07;-1.03559E-06;1.13696E-06
737;0.4262945;1.137864;0.1598826;6.66537E-07;-1.57053E-06;-1.8103E-06;6.38994E-07;-1.03754E-06;1.18427E-06
738;0.4300469;1.13686;0.1572766;6.52939E-07;-1.65494E-06;-1.72248E-06;3.59489E-07;-1.01772E-06;1.14355E-06
739;0.4338511;1.135818;0.1546575;5.11859E-07;-1.5458E-06;-2.00527E-06;3.50232E-07;-1.0263E-06;1.05978E-06
740;0.4377416;1.134728;0.1520036;7.22754E-07;-1.5742E-06;-1.3767E-06;4.97553E-07;-9.30788E-07;1.10632E-06
741;0.4417434;1.133582;0.1493083;5.78517E-07;-1.41112E-06;-1.84663E-06;9.19855E-07;-9.99382E-07;1.13152E-06
742;0.4458658;1.132369;0.1465636;3.2908E-07;-1.52748E-06;-2.30909E-06;5.66802E-07;-1.00515E-06;1.05516E-06
743;0.4500938;1.131088;0.1437773;3.19657E-07;-1.71489E-06;-2.02378E-06;4.54743E-07;-9.11951E-07;1.09431E-06
744;0.4544163;1.129752;0.1409663;5.14503E-07;-1.43872E-06;-2.01492E-06;9.92532E-07;-1.00219E-06;1.10867E-06
745;0.458822;1.128347;0.1381281;6.2958E-07;-1.36811E-06;-1.66784E-06;1.01234E-06;-9.45547E-07;1.0504E-06
746;0.4633378;1.126881;0.1352541;6.18057E-07;-1.68661E-06;-1.2669E-06;6.32439E-07;-7.94874E-07;1.11542E-06
747;0.467941;1.125338;0.1323495;8.72083E-07;-1.73781E-06;-8.72001E-07;3.39354E-07;-7.76265E-07;1.05674E-06
748;0.4725963;1.12375;0.1294477;1.02084E-06;-1.68132E-06;-7.08678E-07;2.68445E-07;-7.76931E-07;9.65104E-07
749;0.4772493;1.122128;0.1265778;1.04855E-06;-1.79666E-06;-5.12329E-07;3.64291E-07;-7.19731E-07;1.02263E-06
750;0.4818305;1.120507;0.1237829;1.14516E-06;-1.93221E-06;-7.16447E-07;2.40719E-08;-8.20682E-07;9.83154E-07
751;0.4862717;1.118905;0.1211018;1.29293E-06;-1.92486E-06;-1.81293E-07;-3.90918E-08;-7.34773E-07;9.28607E-07
752;0.4905016;1.11734;0.1185747;1.26363E-06;-1.82756E-06;-2.68211E-08;4.81228E-07;-6.80525E-07;1.03125E-06
753;0.4945194;1.115831;0.1162036;1.37029E-06;-1.78012E-06;-2.99958E-07;2.60368E-07;-7.84863E-07;9.30793E-07
754;0.4983375;1.114376;0.1139726;1.2959E-06;-1.76528E-06;-2.03159E-07;4.24111E-07;-7.01081E-07;9.45295E-07
755;0.5019704;1.112983;0.1118777;1.26842E-06;-1.74406E-06;-2.55609E-07;7.98594E-07;-6.90052E-07;1.03543E-06
756;0.5053741;1.111647;0.1099329;1.48094E-06;-1.6054E-06;-2.41908E-07;8.70228E-07;-7.98188E-07;9.52489E-07
757;0.5085452;1.110381;0.1081383;1.28431E-06;-1.62071E-06;-3.78542E-07;9.49065E-07;-7.55269E-07;9.56105E-07
758;0.5114926;1.109179;0.1064817;1.24084E-06;-1.60382E-06;-5.78749E-07;1.02575E-06;-8.04804E-07;9.76658E-07
759;0.514246;1.108049;0.10495;1.31942E-06;-1.62159E-06;-4.90806E-07;8.72491E-07;-7.87164E-07;9.54047E-07
760;0.5168354;1.106962;0.1035207;1.16931E-06;-1.46001E-06;-5.87766E-07;1.41425E-06;-7.30202E-07;1.02291E-06
761;0.5193043;1.105915;0.1021666;1.45984E-06;-1.68042E-06;-2.9391E-07;8.65498E-07;-7.55501E-07;9.8507E-07
762;0.5216702;1.104901;0.1008782;1.56007E-06;-1.68654E-06;3.13923E-08;7.1679E-07;-7.02355E-07;9.3614E-07
763;0.5239311;1.103921;0.09965378;1.3531E-06;-1.70319E-06;-2.01598E-07;1.00127E-06;-6.64906E-07;9.98233E-07
764;0.5260812;1.10297;0.09849427;1.45615E-06;-1.63076E-06;-2.46664E-07;9.14733E-07;-7.22965E-07;9.55151E-07
765;0.5281188;1.102055;0.09740139;1.30829E-06;-1.51939E-06;-4.04743E-07;1.09617E-06;-6.94776E-07;9.26421E-07
766;0.5300505;1.101192;0.09637317;1.19247E-06;-1.55735E-06;-7.49816E-07;1.1938E-06;-7.05317E-07;9.41034E-07
767;0.5318747;1.10037;0.09540731;1.25122E-06;-1.48093E-06;-7.61426E-07;1.30527E-06;-7.29769E-07;8.96291E-07
768;0.5336206;1.099587;0.09449047;1.25757E-06;-1.59138E-06;-4.45224E-07;1.16033E-06;-6.27248E-07;8.89902E-07
769;0.535313;1.098814;0.09360261;1.38715E-06;-1.47021E-06;-2.66221E-07;1.24215E-06;-6.23587E-07;8.73554E-07
770;0.5369614;1.098066;0.09274292;1.42375E-06;-1.64445E-06;-1.73407E-07;8.96067E-07;-6.17588E-07;8.28651E-07
771;0.538559;1.097333;0.09191866;1.25616E-06;-1.53102E-06;-6.29549E-07;1.21709E-06;-6.64873E-07;8.45558E-07
772;0.5401318;1.096599;0.09110972;1.25748E-06;-1.45712E-06;-8.28113E-07;1.30177E-06;-7.21476E-07;8.20859E-07
773;0.5417043;1.095854;0.09030359;1.41295E-06;-1.44165E-06;-4.00397E-07;1.38271E-06;-6.61067E-07;8.57627E-07
774;0.5432863;1.095103;0.08949767;1.34203E-06;-1.70242E-06;-4.48336E-07;1.01151E-06;-6.34316E-07;8.46308E-07
775;0.5448963;1.094334;0.08868276;1.40691E-06;-1.9801E-06;-2.23122E-07;4.54938E-07;-6.05206E-07;8.17325E-07
776;0.5465682;1.093527;0.08784175;1.22219E-06;-1.71512E-06;-6.20057E-07;9.38108E-07;-6.25579E-07;8.74997E-07
777;0.548319;1.092675;0.08696595;1.36288E-06;-1.67488E-06;-5.60076E-07;8.10013E-07;-6.67848E-07;8.65328E-07
778;0.5501818;1.091761;0.08603785;1.37545E-06;-1.64982E-06;-6.07728E-07;9.83869E-07;-6.73716E-07;9.06653E-07
779;0.5521704;1.09078;0.08505426;1.40812E-06;-1.58943E-06;-5.17205E-07;1.20773E-06;-6.64541E-07;9.33605E-07
780;0.5543122;1.089716;0.08400502;1.30896E-06;-1.51639E-06;-4.96218E-07;1.28645E-06;-6.41263E-07;9.1184E-07
781;0.5566322;1.088552;0.08287458;1.26565E-06;-1.22722E-06;-3.93766E-07;1.82158E-06;-5.87308E-07;9.53199E-07
782;0.5591313;1.08731;0.08167188;1.27986E-06;-1.0841E-06;-5.00842E-07;1.88103E-06;-5.96854E-07;9.0394E-07
783;0.5618028;1.085972;0.08039892;1.19429E-06;-1.34011E-06;-7.73063E-07;1.41175E-06;-6.22968E-07;8.64185E-07
784;0.564641;1.084549;0.07906079;1.4813E-06;-9.58416E-07;-4.20434E-07;1.98645E-06;-6.26337E-07;8.59274E-07
785;0.5676259;1.083029;0.07766374;1.46395E-06;-7.40173E-07;-4.11406E-07;2.3116E-06;-6.09524E-07;8.57658E-07
786;0.5707292;1.081436;0.07622597;1.50944E-06;-1.01056E-06;-1.86708E-07;1.93969E-06;-5.84955E-07;8.16926E-07
787;0.5739311;1.079776;0.07475855;1.36638E-06;-1.05415E-06;-3.02336E-07;2.02535E-06;-5.44872E-07;8.17306E-07
788;0.5771929;1.078067;0.07327763;1.15771E-06;-1.09987E-06;-5.67258E-07;1.93426E-06;-5.48492E-07;7.9467E-07
789;0.5804783;1.076342;0.0718025;1.15205E-06;-8.15929E-07;-6.59248E-07;2.34813E-06;-5.3845E-07;7.98627E-07
790;0.5837508;1.074601;0.07034525;1.1318E-06;-7.2195E-07;-8.26475E-07;2.44432E-06;-5.60638E-07;8.03166E-07
791;0.5869921;1.072848;0.06891526;1.06887E-06;-6.55038E-07;-1.03109E-06;2.50432E-06;-5.99391E-07;7.62527E-07
792;0.5902062;1.07109;0.06751407;1.13241E-06;-9.72244E-07;-6.99184E-07;2.11408E-06;-5.14536E-07;7.89949E-07
793;0.5933999;1.069324;0.06613933;1.09285E-06;-6.89335E-07;-7.61188E-07;2.74977E-06;-5.14841E-07;8.24956E-07
794;0.5965918;1.067538;0.06478488;1.03616E-06;-9.54126E-07;-7.70561E-07;2.29638E-06;-5.03544E-07;8.12964E-07
795;0.5998131;1.065715;0.06343738;9.74983E-07;-1.08528E-06;-9.22346E-07;2.14913E-06;-5.20197E-07;8.11671E-07
796;0.6030872;1.063839;0.06208557;1.07617E-06;-6.8552E-07;-8.72733E-07;2.62917E-06;-5.37136E-07;8.00306E-07
797;0.6064149;1.06191;0.06072557;9.39709E-07;-6.51936E-07;-1.00308E-06;2.6341E-06;-5.18024E-07;7.96444E-07
798;0.6097878;1.059939;0.05936589;1.12123E-06;-7.06928E-07;-9.60249E-07;2.42745E-06;-5.42601E-07;7.43913E-07
799;0.6131763;1.05793;0.05801222;9.33045E-07;-8.49904E-07;-1.12116E-06;2.24974E-06;-5.1778E-07;7.26842E-07
800;0.6165506;1.055918;0.05668156;1.02232E-06;-7.43339E-07;-1.02636E-06;2.5985E-06;-5.09441E-07;7.46974E-07
801;0.6198735;1.05393;0.05538893;7.90025E-07;-1.0859E-06;-1.38152E-06;1.83385E-06;-5.02041E-07;6.782E-07
802;0.6230919;1.051972;0.05414766;4.43034E-07;-1.10756E-06;-1.87635E-06;2.05499E-06;-5.11382E-07;7.01054E-07
803;0.6262057;1.050072;0.05296558;4.10431E-07;-1.18226E-06;-2.09644E-06;1.57706E-06;-5.44167E-07;6.2892E-07
804;0.6292199;1.048218;0.05183507;3.78418E-07;-1.05691E-06;-1.86743E-06;1.93968E-06;-4.87999E-07;6.56703E-07
805;0.6321342;1.046403;0.05075605;6.90192E-07;-1.17142E-06;-1.69035E-06;1.73295E-06;-5.22008E-07;6.27553E-07
806;0.6349498;1.044634;0.04972913;4.88812E-07;-1.44496E-06;-1.76575E-06;1.35844E-06;-4.74405E-07;6.19529E-07
807;0.6376684;1.042918;0.04875413;8.49248E-07;-1.52447E-06;-1.45105E-06;1.33346E-06;-4.93698E-07;6.34283E-07
808;0.6402993;1.041243;0.04782265;8.77124E-07;-1.36088E-06;-1.33697E-06;1.5148E-06;-4.71468E-07;6.33474E-07
809;0.6428726;1.039595;0.04692612;6.59644E-07;-1.66163E-06;-1.66867E-06;1.18538E-06;-4.77552E-07;6.47751E-07
810;0.6453864;1.037967;0.04605889;7.36947E-07;-1.6417E-06;-1.63578E-06;8.95976E-07;-4.65337E-07;5.7205E-07
811;0.647855;1.036361;0.04521603;7.28896E-07;-1.6939E-06;-1.36038E-06;1.20191E-06;-4.25117E-07;6.35714E-07
812;0.6502984;1.034766;0.04439138;9.76082E-07;-1.6218E-06;-1.22308E-06;9.60539E-07;-4.7364E-07;5.98038E-07
813;0.6527154;1.033172;0.04358044;1.04451E-06;-1.52269E-06;-8.35202E-07;1.31895E-06;-4.0434E-07;6.29449E-07
814;0.655082;1.031594;0.04279467;1.25257E-06;-1.34216E-06;-8.21456E-07;1.39335E-06;-4.22455E-07;5.7982E-07
815;0.6573778;1.030064;0.04204415;7.17408E-07;-1.3535E-06;-1.41957E-06;1.42178E-06;-3.95704E-07;5.80103E-07
816;0.6595922;1.028577;0.04133096;9.88047E-07;-1.31589E-06;-1.30555E-06;1.45489E-06;-3.9713E-07;5.76883E-07
817;0.6617323;1.027136;0.04065095;9.18225E-07;-1.51027E-06;-1.10645E-06;1.15393E-06;-3.5357E-07;5.4647E-07
818;0.6637958;1.025733;0.04000386;7.95848E-07;-1.59261E-06;-1.40999E-06;1.17754E-06;-3.7913E-07;5.55346E-07
819;0.665808;1.024357;0.03938055;9.08078E-07;-1.90542E-06;-1.27523E-06;6.1503E-07;-3.9019E-07;5.04731E-07
820;0.6678113;1.022992;0.03876891;1.1639E-06;-2.19161E-06;-9.87272E-07;3.95096E-07;-3.99205E-07;5.4711E-07
821;0.6697859;1.021643;0.03817488;1.56573E-06;-1.86005E-06;-5.03592E-07;5.9936E-07;-3.73695E-07;5.09525E-07
822;0.6717217;1.020334;0.03760178;1.47958E-06;-2.23125E-06;-5.2887E-07;3.66332E-07;-3.3514E-07;5.09818E-07
823;0.6735827;1.019073;0.03705732;1.29925E-06;-2.14186E-06;-8.67523E-07;3.14927E-07;-3.57426E-07;4.58211E-07
824;0.675363;1.017858;0.03654003;1.14134E-06;-2.58568E-06;-9.05506E-07;-1.43023E-08;-3.19019E-07;5.05418E-07
825;0.6770765;1.016699;0.03604842;1.52218E-06;-2.34712E-06;-5.07396E-07;2.00624E-07;-3.41225E-07;5.00028E-07
826;0.6787137;1.015593;0.03558203;1.37688E-06;-2.19857E-06;-3.83061E-07;6.43295E-07;-3.19109E-07;5.36819E-07
827;0.6802733;1.014517;0.0351393;1.20062E-06;-1.80317E-06;-9.34422E-07;9.42896E-07;-3.65991E-07;5.05769E-07
828;0.6817683;1.013477;0.03471706;1.15524E-06;-1.96354E-06;-7.34939E-07;8.90672E-07;-3.0227E-07;5.12568E-07
829;0.6831745;1.012494;0.03432267;1.04335E-06;-1.66461E-06;-1.00472E-06;1.13674E-06;-3.17604E-07;4.78872E-07
830;0.6844664;1.011572;0.03396195;4.11068E-07;-1.92789E-06;-1.60622E-06;1.02661E-06;-2.90999E-07;4.79649E-07
831;0.685673;1.010707;0.03362702;9.79746E-08;-2.12173E-06;-2.3476E-06;6.24019E-07;-3.45612E-07;4.57632E-07
832;0.686823;1.009872;0.03330916;-2.26036E-07;-2.02881E-06;-2.60908E-06;7.59974E-07;-3.6835E-07;4.55345E-07
833;0.6879531;1.009051;0.03299759;-4.51941E-08;-2.12979E-06;-2.62681E-06;5.77695E-07;-3.86569E-07;4.3677E-07
834;0.6890687;1.008246;0.03269295;-3.51356E-07;-2.03909E-06;-2.9485E-06;6.85653E-07;-3.88763E-07;4.25922E-07
835;0.6901572;1.007436;0.03239495;-5.04097E-07;-1.82698E-06;-3.2889E-06;9.47113E-07;-3.96802E-07;4.09172E-07
836;0.6912381;1.006617;0.03210049;-5.4421E-07;-2.14642E-06;-3.35997E-06;5.38081E-07;-3.66301E-07;3.96598E-07
837;0.6923381;1.005794;0.03180417;-3.69151E-07;-2.47489E-06;-3.17351E-06;1.9162E-07;-3.75809E-07;4.10256E-07
838;0.6934609;1.004956;0.03150589;-9.89773E-08;-2.47197E-06;-2.7006E-06;9.28661E-08;-3.54966E-07;3.86976E-07
839;0.6946294;1.004086;0.0312003;1.98336E-07;-2.15128E-06;-2.34609E-06;6.10792E-07;-3.24444E-07;4.29864E-07
840;0.6958484;1.00319;0.03088497;6.47972E-07;-1.82055E-06;-1.74678E-06;8.00675E-07;-3.21119E-07;3.95453E-07
841;0.6971167;1.002251;0.03055933;8.42749E-07;-1.98164E-06;-1.35633E-06;6.76458E-07;-2.79443E-07;4.02354E-07
842;0.6984316;1.001262;0.03022504;1.29906E-06;-1.67012E-06;-7.34461E-07;9.82098E-07;-2.44775E-07;3.98015E-07
843;0.6997732;1.00025;0.02988897;1.10248E-06;-1.8832E-06;-9.34002E-07;7.93054E-07;-2.5008E-07;4.28068E-07
844;0.7011386;0.9992226;0.02955019;9.02222E-07;-2.05448E-06;-1.24628E-06;3.51864E-07;-2.61922E-07;3.80576E-07
845;0.7025224;0.9981833;0.02921022;9.77659E-07;-2.52075E-06;-1.14126E-06;-8.28869E-08;-2.3788E-07;3.82782E-07
846;0.7039273;0.9971342;0.0288695;9.21634E-07;-2.39031E-06;-1.2752E-06;-1.95129E-08;-2.47784E-07;3.63231E-07
847;0.7053507;0.9960714;0.02852891;1.13668E-06;-2.05849E-06;-9.6109E-07;4.13398E-07;-2.44679E-07;3.76281E-07
848;0.7067957;0.9949877;0.02818553;9.52428E-07;-1.56956E-06;-1.23216E-06;1.01589E-06;-2.54907E-07;4.12258E-07
849;0.7082649;0.9938772;0.02784049;7.6953E-07;-1.60383E-06;-1.4163E-06;0.000001005;-2.7027E-07;4.01041E-07
850;0.70978;0.9927193;0.02748957;3.58168E-07;-1.62875E-06;-1.96791E-06;1.10691E-06;-2.77338E-07;4.13976E-07
851;0.7113773;0.9914991;0.02712551;5.07962E-07;-1.19463E-06;-1.77381E-06;1.69357E-06;-2.7073E-07;4.13121E-07
852;0.7130776;0.9902046;0.02674267;4.86399E-07;-1.2144E-06;-1.93739E-06;1.67714E-06;-2.82004E-07;4.09691E-07
853;0.7149094;0.9887982;0.02633451;6.99552E-07;-7.38909E-07;-1.6711E-06;2.2382E-06;-2.74564E-07;4.15413E-07
854;0.7168797;0.987267;0.02590188;9.67425E-07;-7.29801E-07;-1.2044E-06;2.53694E-06;-2.58988E-07;4.59405E-07
855;0.7189815;0.9856351;0.0254497;9.95585E-07;-5.45783E-07;-1.12965E-06;2.58686E-06;-2.55049E-07;4.37294E-07
856;0.7212042;0.9839061;0.02498029;1.02175E-06;-7.88658E-07;-1.0791E-06;2.38195E-06;-2.64308E-07;4.32562E-07
857;0.7235411;0.9820735;0.02449461;3.88681E-07;-8.87471E-07;-1.85442E-06;2.22669E-06;-2.48196E-07;4.0601E-07
858;0.7259919;0.980141;0.02399591;4.61146E-07;-1.06971E-06;-1.80315E-06;2.08828E-06;-2.4845E-07;3.86171E-07
859;0.7285272;0.9781396;0.0234911;7.45224E-07;-1.17614E-06;-1.36649E-06;1.94443E-06;-2.14301E-07;4.0087E-07
860;0.731112;0.9761002;0.02298791;9.89807E-07;-8.55045E-07;-1.22158E-06;2.34696E-06;-2.28922E-07;4.14696E-07
861;0.7337022;0.9740449;0.02249447;7.78975E-07;-1.10168E-06;-1.38485E-06;1.97563E-06;-2.32071E-07;4.14176E-07
862;0.7362702;0.971991;0.02201628;5.79288E-07;-1.08257E-06;-1.54525E-06;2.12575E-06;-2.44459E-07;4.0244E-07
863;0.738796;0.9699475;0.02155634;4.05984E-07;-1.40289E-06;-1.68422E-06;1.74177E-06;-2.16158E-07;3.60492E-07
864;0.741289;0.967917;0.02111454;7.15273E-07;-1.20852E-06;-1.58565E-06;1.86013E-06;-2.22279E-07;3.16095E-07
865;0.7437626;0.965893;0.02068816;5.7845E-07;-1.2625E-06;-1.57257E-06;1.73286E-06;-2.21798E-07;3.10768E-07
866;0.7462245;0.9638553;0.02027737;6.99193E-07;-6.83582E-07;-1.50326E-06;2.38031E-06;-2.20436E-07;3.06711E-07
867;0.7486784;0.9618206;0.01988368;6.34643E-07;-1.29827E-06;-1.37221E-06;1.72093E-06;-1.87004E-07;2.88824E-07
868;0.7511229;0.9597849;0.01950416;6.59063E-07;-1.20559E-06;-1.58204E-06;1.67968E-06;-2.0784E-07;2.64236E-07
869;0.7535948;0.9576979;0.01913313;5.14413E-07;-1.35223E-06;-1.61231E-06;1.62727E-06;-1.91424E-07;2.44353E-07
870;0.7561542;0.9555221;0.01876267;3.20783E-07;-1.5247E-06;-2.0131E-06;1.2171E-06;-1.98703E-07;1.92665E-07
871;0.7588322;0.9532252;0.01838997;3.3583E-07;-1.74149E-06;-1.85227E-06;1.13587E-06;-1.64844E-07;1.67246E-07
872;0.7616558;0.9507868;0.01801398;7.88261E-07;-1.95739E-06;-1.60476E-06;7.41082E-07;-1.48715E-07;1.54554E-07
873;0.7646541;0.9481943;0.01763484;8.62847E-07;-2.10814E-06;-1.21054E-06;7.83018E-07;-1.4694E-07;1.81764E-07
874;0.7678226;0.9454353;0.01725446;7.87903E-07;-1.79701E-06;-1.49549E-06;9.64609E-07;-1.65637E-07;1.73212E-07
875;0.7711567;0.9425073;0.01687533;8.6485E-07;-1.63302E-06;-1.28854E-06;1.49672E-06;-1.5089E-07;1.87094E-07
876;0.7746287;0.9394433;0.01650219;8.5491E-07;-2.1271E-06;-1.3768E-06;8.04562E-07;-1.51118E-07;1.52991E-07
877;0.7782151;0.9362434;0.01613887;1.34732E-06;-1.93632E-06;-8.38041E-07;1.18541E-06;-1.5167E-07;1.64495E-07
878;0.7819164;0.9329224;0.01579067;1.19602E-06;-2.12868E-06;-9.04487E-07;9.26868E-07;-1.3824E-07;1.49384E-07
879;0.7857132;0.9294979;0.0154598;1.50571E-06;-2.24938E-06;-7.56516E-07;8.20615E-07;-1.48502E-07;1.38176E-07
880;0.7895665;0.9259971;0.01515291;1.32013E-06;-2.42061E-06;-6.80819E-07;6.99887E-07;-1.18661E-07;1.32553E-07
881;0.7934415;0.9224331;0.01487409;1.29385E-06;-2.15884E-06;-9.38388E-07;9.85001E-07;-1.41649E-07;1.30272E-07
882;0.7973091;0.9188455;0.01462678;1.15984E-06;-1.8827E-06;-7.90332E-07;1.38101E-06;-1.29748E-07;1.32683E-07
883;0.8011157;0.9152966;0.01441365;1.12751E-06;-1.6993E-06;-1.12744E-06;1.43741E-06;-1.23268E-07;9.60104E-08
884;0.8048197;0.9118269;0.01423528;6.75941E-07;-2.3369E-06;-1.34022E-06;9.79183E-07;-1.01176E-07;8.87413E-08
885;0.808385;0.9084483;0.0140899;9.33585E-07;-2.33295E-06;-1.35915E-06;7.53872E-07;-8.03198E-08;6.20693E-08
886;0.8118054;0.9051739;0.01397378;1.04171E-06;-1.95802E-06;-1.29049E-06;1.2545E-06;-5.74654E-08;4.93387E-08
887;0.8150937;0.9020226;0.01388519;9.32678E-07;-1.44538E-06;-1.44445E-06;1.68258E-06;-4.41406E-08;3.25152E-08
888;0.8182286;0.898981;0.01382244;1.12322E-06;-1.36015E-06;-1.27196E-06;1.81039E-06;-3.78222E-08;3.74705E-08
889;0.8212088;0.8960687;0.01378413;7.39423E-07;-1.22929E-06;-1.44105E-06;1.98992E-06;-3.83331E-08;1.82154E-08
890;0.8240263;0.8932955;0.01376728;1.36565E-06;-1.28847E-06;-9.91661E-07;1.84108E-06;-3.85643E-08;1.36578E-08
891;0.8266637;0.8906965;0.0137698;1.05226E-06;-1.24451E-06;-1.16409E-06;1.9462E-06;-2.45269E-08;7.24237E-09
892;0.8290975;0.8882784;0.01378751;9.65065E-07;-1.37435E-06;-1.56348E-06;1.59732E-06;-1.76008E-08;-5.61088E-09
893;0.8313276;0.8860337;0.01381616;9.28082E-07;-1.20014E-06;-1.42417E-06;1.9684E-06;-1.565E-08;5.45639E-09
894;0.8333553;0.8839743;0.01385223;9.91421E-07;-1.18312E-06;-1.44412E-06;1.72383E-06;-2.69435E-09;-1.09116E-08
895;0.8351958;0.882097;0.01389274;5.14604E-07;-1.54992E-06;-1.8167E-06;1.54491E-06;-1.3911E-08;-5.49474E-09
896;0.8368761;0.8803767;0.0139368;1.89732E-07;-1.56408E-06;-1.93279E-06;1.57188E-06;-2.96869E-08;6.2647E-10
897;0.8384038;0.878795;0.01398312;-1.39509E-07;-1.95906E-06;-2.40334E-06;1.16558E-06;-3.54627E-08;-1.89182E-08
898;0.8397923;0.8773639;0.01403035;-6.2326E-08;-2.28841E-06;-2.20942E-06;8.74463E-07;-1.58074E-08;-5.61638E-08
899;0.8410139;0.8761031;0.01407636;-1.816E-07;-2.56424E-06;-2.49527E-06;3.45384E-07;-4.5998E-09;-5.20848E-08
900;0.8420292;0.8750541;0.01411758;-5.2284E-07;-2.34496E-06;-2.6706E-06;6.85779E-07;-1.65563E-09;-7.4083E-08
901;0.8428258;0.8742269;0.01415123;-3.30258E-07;-2.44941E-06;-2.40283E-06;5.16558E-07;-6.73527E-09;-7.84892E-08
902;0.8434009;0.8736387;0.01417607;-4.32675E-07;-2.13177E-06;-2.48636E-06;9.37018E-07;2.31861E-09;-9.45576E-08
903;0.8437756;0.873264;0.01419199;-4.62348E-07;-2.18495E-06;-2.43967E-06;8.43901E-07;2.12318E-09;-1.22763E-07
904;0.8439951;0.8730454;0.01420098;1.52867E-08;-1.88026E-06;-2.0545E-06;1.16873E-06;-6.52017E-09;-1.18512E-07
905;0.8441113;0.8729527;0.01420511;4.82275E-07;-1.59013E-06;-1.59442E-06;1.38647E-06;-1.25354E-08;-1.19569E-07
906;0.844146;0.8729526;0.01420544;9.70992E-07;-1.50458E-06;-1.17289E-06;1.3788E-06;2.24867E-08;-1.20951E-07
907;0.8441346;0.8729969;0.01420347;1.38032E-06;-1.18985E-06;-7.33457E-07;1.73946E-06;3.02049E-08;-9.2798E-08
908;0.8441144;0.8730421;0.01420107;1.18428E-06;-7.51855E-07;-7.99434E-07;2.23114E-06;3.46309E-08;-9.33282E-08
909;0.8441283;0.8730511;0.01420006;1.58651E-06;-6.22594E-07;-5.07505E-07;2.40823E-06;5.63204E-08;-9.65491E-08
910;0.8442384;0.8729585;0.01420467;1.66857E-06;-8.45254E-07;-3.61801E-07;2.31799E-06;7.41809E-08;-8.33561E-08
911;0.8444983;0.8727088;0.01421776;1.65658E-06;-1.0301E-06;-3.76692E-07;1.97044E-06;6.9532E-08;-9.81741E-08
912;0.844972;0.8722394;0.0142432;1.88211E-06;-1.06689E-06;-1.1301E-07;2.03102E-06;7.25645E-08;-1.07973E-07
913;0.8457;0.8714966;0.01428472;2.00346E-06;-1.07211E-06;6.80458E-08;2.00262E-06;8.58654E-08;-8.39689E-08
914;0.8467216;0.8704565;0.01434548;1.70312E-06;-1.38984E-06;-2.10308E-07;1.75574E-06;8.97616E-08;-7.53213E-08
915;0.8480384;0.8690893;0.01442841;1.92187E-06;-1.31164E-06;-7.38079E-09;1.84731E-06;1.11528E-07;-8.21494E-08
916;0.8496514;0.8673952;0.01453592;1.72462E-06;-1.65159E-06;-2.3374E-07;1.38406E-06;9.63061E-08;-7.35341E-08
917;0.8515479;0.8653907;0.01467162;1.65249E-06;-1.46316E-06;-2.61256E-07;1.61136E-06;1.02918E-07;-9.11291E-08
918;0.8537025;0.8631032;0.01483808;1.44188E-06;-1.60999E-06;-4.46552E-07;1.39864E-06;8.33095E-08;-9.91762E-08
919;0.8561388;0.8604937;0.01504265;1.50174E-06;-1.17287E-06;-4.16519E-07;1.80491E-06;9.43812E-08;-8.93827E-08
920;0.858896;0.8575088;0.01529482;1.6186E-06;-1.3279E-06;-3.47109E-07;1.69526E-06;8.16758E-08;-1.08389E-07
921;0.8620122;0.8541129;0.01560569;1.82916E-06;-1.23659E-06;-1.63209E-07;1.84276E-06;1.06654E-07;-1.09258E-07
922;0.8655154;0.8502513;0.01598873;1.87426E-06;-1.20844E-06;-7.73532E-08;0.000001765;1.36178E-07;-9.85799E-08
923;0.8694207;0.8458956;0.01645636;1.80146E-06;-1.3952E-06;-1.72379E-07;1.61028E-06;1.12543E-07;-1.28209E-07
924;0.8737127;0.8410563;0.01702414;1.92399E-06;-9.70781E-07;-5.25083E-08;1.93028E-06;1.44347E-07;-1.33821E-07
925;0.8783818;0.8357359;0.01770436;1.63752E-06;-1.19087E-06;-3.9752E-07;1.75755E-06;1.67437E-07;-1.57791E-07
926;0.8833983;0.829941;0.01850905;1.49388E-06;-9.75775E-07;-4.7422E-07;2.04982E-06;1.75831E-07;-1.82097E-07
927;0.8887402;0.8236895;0.01944738;1.70486E-06;-1.45765E-06;-3.99804E-07;1.45499E-06;2.13208E-07;-1.9446E-07
928;0.8943817;0.816991;0.02052639;1.97362E-06;-1.62761E-06;-2.47443E-07;1.42531E-06;2.28242E-07;-2.28485E-07
929;0.9002542;0.8099287;0.0217423;2.06857E-06;-1.70976E-06;-3.06882E-08;1.37592E-06;2.34917E-07;-2.37351E-07
930;0.9062889;0.8025758;0.02309069;1.96189E-06;-8.77088E-07;-1.74228E-07;1.93789E-06;2.51859E-07;-2.36981E-07
931;0.9124211;0.7949683;0.02457558;1.83016E-06;-1.55246E-07;-2.13987E-07;2.66966E-06;2.55569E-07;-2.43067E-07
